Day of Epi Dt,Measure Names,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Measure Values,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
20-Jul-20,Probable cases,280,280,,7/21/2020,7/7/2020,confirmed plus probable cases,Milwaukee County,1572,21,312,21,333
19-Jul-20,Probable cases,285,285,,7/20/2020,7/6/2020,confirmed plus probable cases,Milwaukee County,1572,6,153,6,159
18-Jul-20,Probable cases,287,287,,7/19/2020,7/5/2020,confirmed plus probable cases,Milwaukee County,1572,6,192,6,198
17-Jul-20,Probable cases,285,285,,7/18/2020,7/4/2020,confirmed plus probable cases,Milwaukee County,1572,23,259,23,282
16-Jul-20,Probable cases,288,288,,7/17/2020,7/3/2020,confirmed plus probable cases,Milwaukee County,1572,13,289,13,302
15-Jul-20,Probable cases,295,295,,7/16/2020,7/2/2020,confirmed plus probable cases,Milwaukee County,1572,16,328,16,344
14-Jul-20,Probable cases,303,303,,7/15/2020,7/1/2020,confirmed plus probable cases,Milwaukee County,1572,17,325,17,342
13-Jul-20,Probable cases,304,304,,7/14/2020,6/30/2020,confirmed plus probable cases,Milwaukee County,1572,12,362,12,374
12-Jul-20,Probable cases,304,304,,7/13/2020,6/29/2020,confirmed plus probable cases,Milwaukee County,1572,6,166,6,172
11-Jul-20,Probable cases,311,311,,7/12/2020,6/28/2020,confirmed plus probable cases,Milwaukee County,1572,5,180,5,185
10-Jul-20,Probable cases,304,304,,7/11/2020,6/27/2020,confirmed plus probable cases,Milwaukee County,1572,16,282,16,298
9-Jul-20,Probable cases,291,291,,7/10/2020,6/26/2020,confirmed plus probable cases,Milwaukee County,1572,10,346,10,356
8-Jul-20,Probable cases,276,276,,7/9/2020,6/25/2020,confirmed plus probable cases,Milwaukee County,1572,15,382,15,397
7-Jul-20,Probable cases,268,268,,7/8/2020,6/24/2020,confirmed plus probable cases,Milwaukee County,1572,5,343,5,348
6-Jul-20,Probable cases,253,253,,7/7/2020,6/23/2020,confirmed plus probable cases,Milwaukee County,1572,18,359,18,377
5-Jul-20,Probable cases,234,234,,7/6/2020,6/22/2020,confirmed plus probable cases,Milwaukee County,1572,3,218,3,221
4-Jul-20,Probable cases,221,221,,7/5/2020,6/21/2020,confirmed plus probable cases,Milwaukee County,1572,5,131,5,136
3-Jul-20,Probable cases,217,217,,7/4/2020,6/20/2020,confirmed plus probable cases,Milwaukee County,1572,7,199,7,206
2-Jul-20,Probable cases,214,214,,7/3/2020,6/19/2020,confirmed plus probable cases,Milwaukee County,1572,14,236,14,250
1-Jul-20,Probable cases,204,204,,7/2/2020,6/18/2020,confirmed plus probable cases,Milwaukee County,1572,25,316,25,341
30-Jun-20,Probable cases,179,179,,7/1/2020,6/17/2020,confirmed plus probable cases,Milwaukee County,1572,11,230,11,241
29-Jun-20,Probable cases,170,170,,6/30/2020,6/16/2020,confirmed plus probable cases,Milwaukee County,1572,8,235,8,243
28-Jun-20,Probable cases,164,164,,6/29/2020,6/15/2020,confirmed plus probable cases,Milwaukee County,1572,2,128,2,130
27-Jun-20,Probable cases,160,160,,6/28/2020,6/14/2020,confirmed plus probable cases,Milwaukee County,1572,3,106,3,109
26-Jun-20,Probable cases,158,158,,6/27/2020,6/13/2020,confirmed plus probable cases,Milwaukee County,1572,11,178,11,189
25-Jun-20,Probable cases,150,150,,6/26/2020,6/12/2020,confirmed plus probable cases,Milwaukee County,1572,21,160,21,181
24-Jun-20,Probable cases,146,146,,6/25/2020,6/11/2020,confirmed plus probable cases,Milwaukee County,1572,17,147,17,164
23-Jun-20,Probable cases,147,147,,6/24/2020,6/10/2020,confirmed plus probable cases,Milwaukee County,1572,12,165,12,177
22-Jun-20,Probable cases,143,143,,6/23/2020,6/9/2020,confirmed plus probable cases,Milwaukee County,1572,15,186,15,201
21-Jun-20,Probable cases,147,147,,6/22/2020,6/8/2020,confirmed plus probable cases,Milwaukee County,1572,5,95,5,100
20-Jun-20,Probable cases,143,143,,6/21/2020,6/7/2020,confirmed plus probable cases,Milwaukee County,1572,9,90,9,99
19-Jun-20,Probable cases,142,142,,6/20/2020,6/6/2020,confirmed plus probable cases,Milwaukee County,1572,13,118,13,131
18-Jun-20,Probable cases,143,143,,6/19/2020,6/5/2020,confirmed plus probable cases,Milwaukee County,1572,14,142,14,156
17-Jun-20,Probable cases,137,137,,6/18/2020,6/4/2020,confirmed plus probable cases,Milwaukee County,1572,25,145,25,170
16-Jun-20,Probable cases,134,134,,6/17/2020,6/3/2020,confirmed plus probable cases,Milwaukee County,1572,15,132,15,147
15-Jun-20,Probable cases,138,138,,6/16/2020,6/2/2020,confirmed plus probable cases,Milwaukee County,1572,19,212,19,231
14-Jun-20,Probable cases,128,128,,6/15/2020,6/1/2020,confirmed plus probable cases,Milwaukee County,1572,7,64,7,71
13-Jun-20,Probable cases,127,127,,6/14/2020,5/31/2020,confirmed plus probable cases,Milwaukee County,1572,4,90,4,94
12-Jun-20,Probable cases,129,129,,6/13/2020,5/30/2020,confirmed plus probable cases,Milwaukee County,1572,10,127,10,137
11-Jun-20,Probable cases,133,133,,6/12/2020,5/29/2020,confirmed plus probable cases,Milwaukee County,1572,15,94,15,109
10-Jun-20,Probable cases,142,142,,6/11/2020,5/28/2020,confirmed plus probable cases,Milwaukee County,1572,15,140,15,155
9-Jun-20,Probable cases,146,146,,6/10/2020,5/27/2020,confirmed plus probable cases,Milwaukee County,1572,20,152,20,172
8-Jun-20,Probable cases,148,148,,6/9/2020,5/26/2020,confirmed plus probable cases,Milwaukee County,1572,6,157,6,163
7-Jun-20,Probable cases,159,159,,6/8/2020,5/25/2020,confirmed plus probable cases,Milwaukee County,1572,1,60,1,61
6-Jun-20,Probable cases,161,161,,6/7/2020,5/24/2020,confirmed plus probable cases,Milwaukee County,1572,9,97,9,106
5-Jun-20,Probable cases,159,159,,6/6/2020,5/23/2020,confirmed plus probable cases,Milwaukee County,1572,14,157,14,171
4-Jun-20,Probable cases,164,164,,6/5/2020,5/22/2020,confirmed plus probable cases,Milwaukee County,1572,9,158,9,167
3-Jun-20,Probable cases,168,168,,6/4/2020,5/21/2020,confirmed plus probable cases,Milwaukee County,1572,6,179,6,185
2-Jun-20,Probable cases,177,177,,6/3/2020,5/20/2020,confirmed plus probable cases,Milwaukee County,1572,5,181,5,186
1-Jun-20,Probable cases,187,187,,6/2/2020,5/19/2020,confirmed plus probable cases,Milwaukee County,1572,17,221,17,238
31-May-20,Probable cases,164,164,,6/1/2020,5/18/2020,confirmed plus probable cases,Milwaukee County,1572,5,73,5,78
30-May-20,Probable cases,166,166,,5/31/2020,5/17/2020,confirmed plus probable cases,Milwaukee County,1572,8,83,8,91
29-May-20,Probable cases,175,175,,5/30/2020,5/16/2020,confirmed plus probable cases,Milwaukee County,1572,12,192,12,204
28-May-20,Probable cases,186,186,,5/29/2020,5/15/2020,confirmed plus probable cases,Milwaukee County,1572,8,192,8,200
27-May-20,Probable cases,194,194,,5/28/2020,5/14/2020,confirmed plus probable cases,Milwaukee County,1572,18,225,18,243
26-May-20,Probable cases,202,202,,5/27/2020,5/13/2020,confirmed plus probable cases,Milwaukee County,1572,10,249,10,259
25-May-20,Probable cases,208,208,,5/26/2020,5/12/2020,confirmed plus probable cases,Milwaukee County,1572,5,72,5,77
24-May-20,Probable cases,250,250,,5/25/2020,5/11/2020,confirmed plus probable cases,Milwaukee County,1572,1,89,1,90
23-May-20,Probable cases,253,253,,5/24/2020,5/10/2020,confirmed plus probable cases,Milwaukee County,1572,10,144,10,154
22-May-20,Probable cases,257,257,,5/23/2020,5/9/2020,confirmed plus probable cases,Milwaukee County,1572,16,265,16,281
21-May-20,Probable cases,261,261,,5/22/2020,5/8/2020,confirmed plus probable cases,Milwaukee County,1572,14,245,14,259
20-May-20,Probable cases,261,261,,5/21/2020,5/7/2020,confirmed plus probable cases,Milwaukee County,1572,15,285,15,300
19-May-20,Probable cases,257,257,,5/20/2020,5/6/2020,confirmed plus probable cases,Milwaukee County,1572,10,291,10,301
18-May-20,Probable cases,252,252,,5/19/2020,5/5/2020,confirmed plus probable cases,Milwaukee County,1572,12,359,12,371
17-May-20,Probable cases,240,240,,5/18/2020,5/4/2020,confirmed plus probable cases,Milwaukee County,1572,5,103,5,108
16-May-20,Probable cases,238,238,,5/17/2020,5/3/2020,confirmed plus probable cases,Milwaukee County,1572,7,177,7,184
15-May-20,Probable cases,224,224,,5/16/2020,5/2/2020,confirmed plus probable cases,Milwaukee County,1572,21,288,21,309
14-May-20,Probable cases,204,204,,5/15/2020,5/1/2020,confirmed plus probable cases,Milwaukee County,1572,12,248,12,260
13-May-20,Probable cases,192,192,,5/14/2020,4/30/2020,confirmed plus probable cases,Milwaukee County,1572,12,260,12,272
12-May-20,Probable cases,176,176,,5/13/2020,4/29/2020,confirmed plus probable cases,Milwaukee County,1572,14,251,14,265
11-May-20,Probable cases,160,160,,5/12/2020,4/28/2020,confirmed plus probable cases,Milwaukee County,1572,9,273,9,282
10-May-20,Probable cases,147,147,,5/11/2020,4/27/2020,confirmed plus probable cases,Milwaukee County,1572,3,92,3,95
9-May-20,Probable cases,143,143,,5/10/2020,4/26/2020,confirmed plus probable cases,Milwaukee County,1572,5,84,5,89
8-May-20,Probable cases,143,143,,5/9/2020,4/25/2020,confirmed plus probable cases,Milwaukee County,1572,7,162,7,169
7-May-20,Probable cases,139,139,,5/8/2020,4/24/2020,confirmed plus probable cases,Milwaukee County,1572,9,164,9,173
6-May-20,Probable cases,129,129,,5/7/2020,4/23/2020,confirmed plus probable cases,Milwaukee County,1572,12,152,12,164
5-May-20,Probable cases,122,122,,5/6/2020,4/22/2020,confirmed plus probable cases,Milwaukee County,1572,8,142,8,150
4-May-20,Probable cases,118,118,,5/5/2020,4/21/2020,confirmed plus probable cases,Milwaukee County,1572,11,184,11,195
3-May-20,Probable cases,109,109,,5/4/2020,4/20/2020,confirmed plus probable cases,Milwaukee County,1572,2,65,2,67
2-May-20,Probable cases,107,107,,5/3/2020,4/19/2020,confirmed plus probable cases,Milwaukee County,1572,8,81,8,89
1-May-20,Probable cases,106,106,,5/2/2020,4/18/2020,confirmed plus probable cases,Milwaukee County,1572,6,129,6,135
30-Apr-20,Probable cases,107,107,,5/1/2020,4/17/2020,confirmed plus probable cases,Milwaukee County,1572,9,98,9,107
29-Apr-20,Probable cases,104,104,,4/30/2020,4/16/2020,confirmed plus probable cases,Milwaukee County,1572,10,101,10,111
28-Apr-20,Probable cases,100,100,,4/29/2020,4/15/2020,confirmed plus probable cases,Milwaukee County,1572,7,117,7,124
27-Apr-20,Probable cases,92,92,,4/28/2020,4/14/2020,confirmed plus probable cases,Milwaukee County,1572,14,122,14,136
26-Apr-20,Probable cases,86,86,,4/27/2020,4/13/2020,confirmed plus probable cases,Milwaukee County,1572,4,43,4,47
25-Apr-20,Probable cases,89,89,,4/26/2020,4/12/2020,confirmed plus probable cases,Milwaukee County,1572,3,79,3,82
24-Apr-20,Probable cases,92,92,,4/25/2020,4/11/2020,confirmed plus probable cases,Milwaukee County,1572,13,129,13,142
23-Apr-20,Probable cases,86,86,,4/24/2020,4/10/2020,confirmed plus probable cases,Milwaukee County,1572,7,79,7,86
22-Apr-20,Probable cases,83,83,,4/23/2020,4/9/2020,confirmed plus probable cases,Milwaukee County,1572,0,86,0,86
21-Apr-20,Probable cases,79,79,,4/22/2020,4/8/2020,confirmed plus probable cases,Milwaukee County,1572,8,62,8,70
20-Apr-20,Probable cases,81,81,,4/21/2020,4/7/2020,confirmed plus probable cases,Milwaukee County,1572,7,84,7,91
19-Apr-20,Probable cases,83,83,,4/20/2020,4/6/2020,confirmed plus probable cases,Milwaukee County,1572,2,68,2,70
18-Apr-20,Probable cases,80,80,,4/19/2020,4/5/2020,confirmed plus probable cases,Milwaukee County,1572,4,101,4,105
17-Apr-20,Probable cases,74,74,,4/18/2020,4/4/2020,confirmed plus probable cases,Milwaukee County,1572,12,82,12,94
16-Apr-20,Probable cases,72,72,,4/17/2020,4/3/2020,confirmed plus probable cases,Milwaukee County,1572,4,61,4,65
15-Apr-20,Probable cases,75,75,,4/16/2020,4/2/2020,confirmed plus probable cases,Milwaukee County,1572,5,55,5,60
14-Apr-20,Probable cases,77,77,,4/15/2020,4/1/2020,confirmed plus probable cases,Milwaukee County,1572,1,83,1,84
13-Apr-20,Probable cases,74,74,,4/14/2020,3/31/2020,confirmed plus probable cases,Milwaukee County,1572,6,97,6,103
12-Apr-20,Probable cases,76,76,,4/13/2020,3/30/2020,confirmed plus probable cases,Milwaukee County,1572,9,42,9,51
11-Apr-20,Probable cases,78,78,,4/12/2020,3/29/2020,confirmed plus probable cases,Milwaukee County,1572,4,57,4,61
10-Apr-20,Probable cases,79,79,,4/11/2020,3/28/2020,confirmed plus probable cases,Milwaukee County,1572,7,78,7,85
9-Apr-20,Probable cases,85,85,,4/10/2020,3/27/2020,confirmed plus probable cases,Milwaukee County,1572,9,72,9,81
8-Apr-20,Probable cases,85,85,,4/9/2020,3/26/2020,confirmed plus probable cases,Milwaukee County,1572,5,70,5,75
7-Apr-20,Probable cases,89,89,,4/8/2020,3/25/2020,confirmed plus probable cases,Milwaukee County,1572,7,58,7,65
6-Apr-20,Probable cases,90,90,,4/7/2020,3/24/2020,confirmed plus probable cases,Milwaukee County,1572,12,108,12,120
5-Apr-20,Probable cases,86,86,,4/6/2020,3/23/2020,confirmed plus probable cases,Milwaukee County,1572,10,53,10,63
4-Apr-20,Probable cases,86,86,,4/5/2020,3/22/2020,confirmed plus probable cases,Milwaukee County,1572,10,58,10,68
3-Apr-20,Probable cases,86,86,,4/4/2020,3/21/2020,confirmed plus probable cases,Milwaukee County,1572,6,118,6,124
2-Apr-20,Probable cases,80,80,,4/3/2020,3/20/2020,confirmed plus probable cases,Milwaukee County,1572,11,75,11,86
1-Apr-20,Probable cases,81,81,,4/2/2020,3/19/2020,confirmed plus probable cases,Milwaukee County,1572,14,86,14,100
31-Mar-20,Probable cases,82,82,,4/1/2020,3/18/2020,confirmed plus probable cases,Milwaukee County,1572,7,67,7,74
30-Mar-20,Probable cases,82,82,,3/31/2020,3/17/2020,confirmed plus probable cases,Milwaukee County,1572,11,81,11,92
29-Mar-20,Probable cases,82,82,,3/30/2020,3/16/2020,confirmed plus probable cases,Milwaukee County,1572,6,54,6,60
28-Mar-20,Probable cases,81,81,,3/29/2020,3/15/2020,confirmed plus probable cases,Milwaukee County,1572,2,64,2,66
27-Mar-20,Probable cases,80,80,,3/28/2020,3/14/2020,confirmed plus probable cases,Milwaukee County,1572,10,77,10,87
26-Mar-20,Probable cases,78,78,,3/27/2020,3/13/2020,confirmed plus probable cases,Milwaukee County,1572,5,83,5,88
25-Mar-20,Probable cases,77,77,,3/26/2020,3/12/2020,confirmed plus probable cases,Milwaukee County,1572,7,103,7,110
24-Mar-20,Probable cases,73,73,,3/25/2020,3/11/2020,confirmed plus probable cases,Milwaukee County,1572,3,70,3,73
23-Mar-20,Probable cases,77,77,,3/24/2020,3/10/2020,confirmed plus probable cases,Milwaukee County,1572,8,87,8,95
22-Mar-20,Probable cases,75,75,,3/23/2020,3/9/2020,confirmed plus probable cases,Milwaukee County,1572,4,49,4,53
21-Mar-20,Probable cases,76,76,,3/22/2020,3/8/2020,confirmed plus probable cases,Milwaukee County,1572,2,57,2,59
20-Mar-20,Probable cases,73,73,,3/21/2020,3/7/2020,confirmed plus probable cases,Milwaukee County,1572,4,67,4,71
19-Mar-20,Probable cases,67,67,,3/20/2020,3/6/2020,confirmed plus probable cases,Milwaukee County,1572,11,72,11,83
18-Mar-20,Probable cases,60,60,,3/19/2020,3/5/2020,confirmed plus probable cases,Milwaukee County,1572,4,74,4,78
17-Mar-20,Probable cases,52,52,,3/18/2020,3/4/2020,confirmed plus probable cases,Milwaukee County,1572,3,98,3,101
16-Mar-20,Probable cases,39,39,,3/17/2020,3/3/2020,confirmed plus probable cases,Milwaukee County,1572,5,77,5,82
15-Mar-20,Probable cases,30,30,,3/16/2020,3/2/2020,confirmed plus probable cases,Milwaukee County,1572,3,55,3,58
14-Mar-20,Probable cases,22,22,,3/15/2020,3/1/2020,confirmed plus probable cases,Milwaukee County,1572,1,40,1,41
13-Mar-20,Probable cases,17,17,,3/14/2020,2/29/2020,confirmed plus probable cases,Milwaukee County,1572,0,31,0,31
12-Mar-20,Probable cases,13,13,,3/13/2020,2/28/2020,confirmed plus probable cases,Milwaukee County,1572,2,30,2,32
11-Mar-20,Probable cases,9,9,,3/12/2020,2/27/2020,confirmed plus probable cases,Milwaukee County,1572,1,19,1,20
10-Mar-20,Probable cases,6,6,,3/11/2020,2/26/2020,confirmed plus probable cases,Milwaukee County,1572,0,14,0,14
9-Mar-20,Probable cases,5,5,,3/10/2020,2/25/2020,confirmed plus probable cases,Milwaukee County,1572,0,14,0,14
8-Mar-20,Probable cases,3,3,,3/9/2020,2/24/2020,confirmed plus probable cases,Milwaukee County,1572,0,7,0,7
7-Mar-20,Probable cases,2,2,,3/8/2020,2/23/2020,confirmed plus probable cases,Milwaukee County,1572,0,2,0,2
6-Mar-20,Probable cases,2,2,,3/7/2020,2/22/2020,confirmed plus probable cases,Milwaukee County,1572,0,6,0,6
5-Mar-20,Probable cases,2,2,,3/6/2020,2/21/2020,confirmed plus probable cases,Milwaukee County,1572,0,1,0,1
4-Mar-20,Probable cases,2,2,,3/5/2020,2/20/2020,confirmed plus probable cases,Milwaukee County,1572,0,2,0,2
3-Mar-20,Probable cases,1,1,,3/4/2020,2/19/2020,confirmed plus probable cases,Milwaukee County,1572,0,3,0,3
2-Mar-20,Probable cases,1,1,,3/3/2020,2/18/2020,confirmed plus probable cases,Milwaukee County,1572,0,1,0,1
1-Mar-20,Probable cases,1,1,,3/2/2020,2/17/2020,confirmed plus probable cases,Milwaukee County,1572,0,4,0,4
29-Feb-20,Probable cases,0,0,,3/1/2020,2/16/2020,confirmed plus probable cases,Milwaukee County,1572,0,2,0,2
28-Feb-20,Probable cases,0,0,,2/29/2020,2/15/2020,confirmed plus probable cases,Milwaukee County,1572,0,2,0,2
27-Feb-20,Probable cases,0,0,,2/28/2020,2/14/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
26-Feb-20,Probable cases,0,0,,2/27/2020,2/13/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
25-Feb-20,Probable cases,0,0,,2/26/2020,2/12/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
24-Feb-20,Probable cases,0,0,,2/25/2020,2/11/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
23-Feb-20,Probable cases,0,0,,2/24/2020,2/10/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
22-Feb-20,Probable cases,0,0,,2/23/2020,2/9/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
21-Feb-20,Probable cases,0,0,,2/22/2020,2/8/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
20-Feb-20,Probable cases,0,0,,2/21/2020,2/7/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
19-Feb-20,Probable cases,0,0,,2/20/2020,2/6/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
18-Feb-20,Probable cases,0,0,,2/19/2020,2/5/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
17-Feb-20,Probable cases,0,0,,2/18/2020,2/4/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
16-Feb-20,Probable cases,0,0,,2/17/2020,2/3/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
15-Feb-20,Probable cases,0,0,,2/16/2020,2/2/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
14-Feb-20,Probable cases,0,0,,2/15/2020,2/1/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
13-Feb-20,Probable cases,0,0,,2/14/2020,1/31/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
12-Feb-20,Probable cases,0,0,,2/13/2020,1/30/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
11-Feb-20,Probable cases,0,0,,2/12/2020,1/29/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
10-Feb-20,Probable cases,0,0,,2/11/2020,1/28/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
9-Feb-20,Probable cases,0,0,,2/10/2020,1/27/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
8-Feb-20,Probable cases,0,0,,2/9/2020,1/26/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
7-Feb-20,Probable cases,0,0,,2/8/2020,1/25/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
6-Feb-20,Probable cases,0,0,,2/7/2020,1/24/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
5-Feb-20,Probable cases,0,0,,2/6/2020,1/23/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
4-Feb-20,Probable cases,0,0,,2/5/2020,1/22/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
3-Feb-20,Probable cases,0,0,,2/4/2020,1/21/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
2-Feb-20,Probable cases,0,0,,2/3/2020,1/20/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
1-Feb-20,Probable cases,0,0,,2/2/2020,1/19/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
31-Jan-20,Probable cases,0,0,,2/1/2020,1/18/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
30-Jan-20,Probable cases,0,0,,1/31/2020,1/17/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
29-Jan-20,Probable cases,0,0,,1/30/2020,1/16/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
28-Jan-20,Probable cases,0,0,,1/29/2020,1/15/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
27-Jan-20,Probable cases,0,0,,1/28/2020,1/14/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
26-Jan-20,Probable cases,0,0,,1/27/2020,1/13/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
25-Jan-20,Probable cases,0,0,,1/26/2020,1/12/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
24-Jan-20,Probable cases,0,0,,1/25/2020,1/11/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
23-Jan-20,Probable cases,0,0,,1/24/2020,1/10/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
22-Jan-20,Probable cases,0,0,,1/23/2020,1/9/2020,confirmed plus probable cases,Milwaukee County,1572,0,0,0,0
23-Feb-21,Confirmed cases,59,59,,2/24/2021,2/10/2021,confirmed plus probable cases,Milwaukee County,1572,10,10,2,12
22-Feb-21,Confirmed cases,75,75,,2/23/2021,2/9/2021,confirmed plus probable cases,Milwaukee County,1572,54,54,13,67
21-Feb-21,Confirmed cases,81,81,,2/22/2021,2/8/2021,confirmed plus probable cases,Milwaukee County,1572,25,25,7,32
20-Feb-21,Confirmed cases,85,85,,2/21/2021,2/7/2021,confirmed plus probable cases,Milwaukee County,1572,43,43,8,51
19-Feb-21,Confirmed cases,89,89,,2/20/2021,2/6/2021,confirmed plus probable cases,Milwaukee County,1572,73,73,19,92
18-Feb-21,Confirmed cases,91,91,,2/19/2021,2/5/2021,confirmed plus probable cases,Milwaukee County,1572,55,55,16,71
17-Feb-21,Confirmed cases,97,97,,2/18/2021,2/4/2021,confirmed plus probable cases,Milwaukee County,1572,82,82,12,94
16-Feb-21,Confirmed cases,101,101,,2/17/2021,2/3/2021,confirmed plus probable cases,Milwaukee County,1572,94,94,25,119
15-Feb-21,Confirmed cases,105,105,,2/16/2021,2/2/2021,confirmed plus probable cases,Milwaukee County,1572,81,81,27,108
14-Feb-21,Confirmed cases,108,108,,2/15/2021,2/1/2021,confirmed plus probable cases,Milwaukee County,1572,59,59,6,65
13-Feb-21,Confirmed cases,110,110,,2/14/2021,1/31/2021,confirmed plus probable cases,Milwaukee County,1572,69,69,7,76
12-Feb-21,Confirmed cases,113,113,,2/13/2021,1/30/2021,confirmed plus probable cases,Milwaukee County,1572,88,88,21,109
11-Feb-21,Confirmed cases,119,119,,2/12/2021,1/29/2021,confirmed plus probable cases,Milwaukee County,1572,88,88,20,108
10-Feb-21,Confirmed cases,126,126,,2/11/2021,1/28/2021,confirmed plus probable cases,Milwaukee County,1572,112,112,15,127
9-Feb-21,Confirmed cases,133,133,,2/10/2021,1/27/2021,confirmed plus probable cases,Milwaukee County,1572,126,126,16,142
8-Feb-21,Confirmed cases,143,143,,2/9/2021,1/26/2021,confirmed plus probable cases,Milwaukee County,1572,119,119,14,133
7-Feb-21,Confirmed cases,161,161,,2/8/2021,1/25/2021,confirmed plus probable cases,Milwaukee County,1572,72,72,9,81
6-Feb-21,Confirmed cases,168,168,,2/7/2021,1/24/2021,confirmed plus probable cases,Milwaukee County,1572,84,84,7,91
5-Feb-21,Confirmed cases,180,180,,2/6/2021,1/23/2021,confirmed plus probable cases,Milwaukee County,1572,129,129,24,153
4-Feb-21,Confirmed cases,195,195,,2/5/2021,1/22/2021,confirmed plus probable cases,Milwaukee County,1572,139,139,16,155
3-Feb-21,Confirmed cases,209,209,,2/4/2021,1/21/2021,confirmed plus probable cases,Milwaukee County,1572,157,157,22,179
2-Feb-21,Confirmed cases,224,224,,2/3/2021,1/20/2021,confirmed plus probable cases,Milwaukee County,1572,176,176,33,209
1-Feb-21,Confirmed cases,229,229,,2/2/2021,1/19/2021,confirmed plus probable cases,Milwaukee County,1572,224,224,39,263
31-Jan-21,Confirmed cases,237,237,,2/1/2021,1/18/2021,confirmed plus probable cases,Milwaukee County,1572,127,127,5,132
30-Jan-21,Confirmed cases,240,240,,1/31/2021,1/17/2021,confirmed plus probable cases,Milwaukee County,1572,149,149,23,172
29-Jan-21,Confirmed cases,244,244,,1/30/2021,1/16/2021,confirmed plus probable cases,Milwaukee County,1572,218,218,41,259
28-Jan-21,Confirmed cases,244,244,,1/29/2021,1/15/2021,confirmed plus probable cases,Milwaukee County,1572,225,225,24,249
27-Jan-21,Confirmed cases,250,250,,1/28/2021,1/14/2021,confirmed plus probable cases,Milwaukee County,1572,248,248,37,285
26-Jan-21,Confirmed cases,258,258,,1/27/2021,1/13/2021,confirmed plus probable cases,Milwaukee County,1572,216,216,27,243
25-Jan-21,Confirmed cases,268,268,,1/26/2021,1/12/2021,confirmed plus probable cases,Milwaukee County,1572,274,274,45,319
24-Jan-21,Confirmed cases,274,274,,1/25/2021,1/11/2021,confirmed plus probable cases,Milwaukee County,1572,139,139,19,158
23-Jan-21,Confirmed cases,280,280,,1/24/2021,1/10/2021,confirmed plus probable cases,Milwaukee County,1572,176,176,21,197
22-Jan-21,Confirmed cases,285,285,,1/23/2021,1/9/2021,confirmed plus probable cases,Milwaukee County,1572,238,238,25,263
21-Jan-21,Confirmed cases,295,295,,1/22/2021,1/8/2021,confirmed plus probable cases,Milwaukee County,1572,252,252,38,290
20-Jan-21,Confirmed cases,303,303,,1/21/2021,1/7/2021,confirmed plus probable cases,Milwaukee County,1572,302,302,34,336
19-Jan-21,Confirmed cases,317,317,,1/20/2021,1/6/2021,confirmed plus probable cases,Milwaukee County,1572,278,278,40,318
18-Jan-21,Confirmed cases,332,332,,1/19/2021,1/5/2021,confirmed plus probable cases,Milwaukee County,1572,311,311,47,358
17-Jan-21,Confirmed cases,369,369,,1/18/2021,1/4/2021,confirmed plus probable cases,Milwaukee County,1572,170,170,29,199
