Day of MaxDate,Day of Min 14 days,Day of Result Date,Max. Result Date,NotPositive.y,Positive.y,Testing Perc Pos moving avg (copy),Testing Perc Pos moving avg,Total.Y
4-Dec-20,19-Nov-20,1-Mar-20,,0,0,0,0,0
4-Dec-20,19-Nov-20,1-Mar-20,,0,0,0,0,0
4-Dec-20,19-Nov-20,1-Mar-20,3/1/2020,0,0,0,0,0
4-Dec-20,19-Nov-20,2-Mar-20,,3,0,0,0,3
4-Dec-20,19-Nov-20,2-Mar-20,,3,0,0,0,3
4-Dec-20,19-Nov-20,2-Mar-20,3/2/2020,3,0,0,0,3
4-Dec-20,19-Nov-20,3-Mar-20,,0,0,0,0,0
4-Dec-20,19-Nov-20,3-Mar-20,,0,0,0,0,0
4-Dec-20,19-Nov-20,3-Mar-20,3/3/2020,0,0,0,0,0
4-Dec-20,19-Nov-20,4-Mar-20,,5,0,0,0,5
4-Dec-20,19-Nov-20,4-Mar-20,,5,0,0,0,5
4-Dec-20,19-Nov-20,4-Mar-20,3/4/2020,5,0,0,0,5
4-Dec-20,19-Nov-20,5-Mar-20,,10,0,0,0,10
4-Dec-20,19-Nov-20,5-Mar-20,,10,0,0,0,10
4-Dec-20,19-Nov-20,5-Mar-20,3/5/2020,10,0,0,0,10
4-Dec-20,19-Nov-20,6-Mar-20,,7,0,0,0,7
4-Dec-20,19-Nov-20,6-Mar-20,,7,0,0,0,7
4-Dec-20,19-Nov-20,6-Mar-20,3/6/2020,7,0,0,0,7
4-Dec-20,19-Nov-20,7-Mar-20,,0,0,0,0,0
4-Dec-20,19-Nov-20,7-Mar-20,,0,0,0,0,0
4-Dec-20,19-Nov-20,7-Mar-20,3/7/2020,0,0,0,0,0
4-Dec-20,19-Nov-20,8-Mar-20,,0,0,0,0,0
4-Dec-20,19-Nov-20,8-Mar-20,,0,0,0,0,0
4-Dec-20,19-Nov-20,8-Mar-20,3/8/2020,0,0,0,0,0
4-Dec-20,19-Nov-20,9-Mar-20,,9,0,0,0,9
4-Dec-20,19-Nov-20,9-Mar-20,,9,0,0,0,9
4-Dec-20,19-Nov-20,9-Mar-20,3/9/2020,9,0,0,0,9
4-Dec-20,19-Nov-20,10-Mar-20,,15,1,2.127659574,2.127659574,16
4-Dec-20,19-Nov-20,10-Mar-20,,15,1,2.127659574,2.127659574,16
4-Dec-20,19-Nov-20,10-Mar-20,3/10/2020,15,1,2.127659574,2.127659574,16
4-Dec-20,19-Nov-20,11-Mar-20,,42,3,4.597701149,4.597701149,45
4-Dec-20,19-Nov-20,11-Mar-20,,42,3,4.597701149,4.597701149,45
4-Dec-20,19-Nov-20,11-Mar-20,3/11/2020,42,3,4.597701149,4.597701149,45
4-Dec-20,19-Nov-20,12-Mar-20,,62,4,5.594405594,5.594405594,66
4-Dec-20,19-Nov-20,12-Mar-20,,62,4,5.594405594,5.594405594,66
4-Dec-20,19-Nov-20,12-Mar-20,3/12/2020,62,4,5.594405594,5.594405594,66
4-Dec-20,19-Nov-20,13-Mar-20,,111,9,6.640625,6.640625,120
4-Dec-20,19-Nov-20,13-Mar-20,,111,9,6.640625,6.640625,120
4-Dec-20,19-Nov-20,13-Mar-20,3/13/2020,111,9,6.640625,6.640625,120
4-Dec-20,19-Nov-20,14-Mar-20,,248,13,5.80270793,5.80270793,261
4-Dec-20,19-Nov-20,14-Mar-20,,248,13,5.80270793,5.80270793,261
4-Dec-20,19-Nov-20,14-Mar-20,3/14/2020,248,13,5.80270793,5.80270793,261
4-Dec-20,19-Nov-20,15-Mar-20,,332,14,5.098493627,5.098493627,346
4-Dec-20,19-Nov-20,15-Mar-20,,332,14,5.098493627,5.098493627,346
4-Dec-20,19-Nov-20,15-Mar-20,3/15/2020,332,14,5.098493627,5.098493627,346
4-Dec-20,19-Nov-20,16-Mar-20,,322,17,5.113160101,5.113160101,339
4-Dec-20,19-Nov-20,16-Mar-20,,322,17,5.113160101,5.113160101,339
4-Dec-20,19-Nov-20,16-Mar-20,3/16/2020,322,17,5.113160101,5.113160101,339
4-Dec-20,19-Nov-20,17-Mar-20,,699,39,5.169712794,5.169712794,738
4-Dec-20,19-Nov-20,17-Mar-20,,699,39,5.169712794,5.169712794,738
4-Dec-20,19-Nov-20,17-Mar-20,3/17/2020,699,39,5.169712794,5.169712794,738
4-Dec-20,19-Nov-20,18-Mar-20,,888,69,5.836575875,5.836575875,957
4-Dec-20,19-Nov-20,18-Mar-20,,888,69,5.836575875,5.836575875,957
4-Dec-20,19-Nov-20,18-Mar-20,3/18/2020,888,69,5.836575875,5.836575875,957
4-Dec-20,19-Nov-20,19-Mar-20,,"1,120",55,5.487804878,5.487804878,"1,175"
4-Dec-20,19-Nov-20,19-Mar-20,,"1,120",55,5.487804878,5.487804878,"1,175"
4-Dec-20,19-Nov-20,19-Mar-20,3/19/2020,"1,120",55,5.487804878,5.487804878,"1,175"
4-Dec-20,19-Nov-20,20-Mar-20,,"1,344",69,5.278255881,5.278255881,"1,413"
4-Dec-20,19-Nov-20,20-Mar-20,,"1,344",69,5.278255881,5.278255881,"1,413"
4-Dec-20,19-Nov-20,20-Mar-20,3/20/2020,"1,344",69,5.278255881,5.278255881,"1,413"
4-Dec-20,19-Nov-20,21-Mar-20,,"1,088",76,5.528375734,5.528375734,"1,164"
4-Dec-20,19-Nov-20,21-Mar-20,,"1,088",76,5.528375734,5.528375734,"1,164"
4-Dec-20,19-Nov-20,21-Mar-20,3/21/2020,"1,088",76,5.528375734,5.528375734,"1,164"
4-Dec-20,19-Nov-20,22-Mar-20,,841,60,5.757439809,5.757439809,901
4-Dec-20,19-Nov-20,22-Mar-20,,841,60,5.757439809,5.757439809,901
4-Dec-20,19-Nov-20,22-Mar-20,3/22/2020,841,60,5.757439809,5.757439809,901
4-Dec-20,19-Nov-20,23-Mar-20,,"1,010",105,6.337933807,6.337933807,"1,115"
4-Dec-20,19-Nov-20,23-Mar-20,,"1,010",105,6.337933807,6.337933807,"1,115"
4-Dec-20,19-Nov-20,23-Mar-20,3/23/2020,"1,010",105,6.337933807,6.337933807,"1,115"
4-Dec-20,19-Nov-20,24-Mar-20,,"1,193",111,6.787893885,6.787893885,"1,304"
4-Dec-20,19-Nov-20,24-Mar-20,,"1,193",111,6.787893885,6.787893885,"1,304"
4-Dec-20,19-Nov-20,24-Mar-20,3/24/2020,"1,193",111,6.787893885,6.787893885,"1,304"
4-Dec-20,19-Nov-20,25-Mar-20,,"1,286",155,7.412193116,7.412193116,"1,441"
4-Dec-20,19-Nov-20,25-Mar-20,,"1,286",155,7.412193116,7.412193116,"1,441"
4-Dec-20,19-Nov-20,25-Mar-20,3/25/2020,"1,286",155,7.412193116,7.412193116,"1,441"
4-Dec-20,19-Nov-20,26-Mar-20,,"1,377",142,8.106582364,8.106582364,"1,519"
4-Dec-20,19-Nov-20,26-Mar-20,,"1,377",142,8.106582364,8.106582364,"1,519"
4-Dec-20,19-Nov-20,26-Mar-20,3/26/2020,"1,377",142,8.106582364,8.106582364,"1,519"
4-Dec-20,19-Nov-20,27-Mar-20,,"1,406",133,8.705332294,8.705332294,"1,539"
4-Dec-20,19-Nov-20,27-Mar-20,,"1,406",133,8.705332294,8.705332294,"1,539"
4-Dec-20,19-Nov-20,27-Mar-20,3/27/2020,"1,406",133,8.705332294,8.705332294,"1,539"
4-Dec-20,19-Nov-20,28-Mar-20,,"1,132",123,9.135992947,9.135992947,"1,255"
4-Dec-20,19-Nov-20,28-Mar-20,,"1,132",123,9.135992947,9.135992947,"1,255"
4-Dec-20,19-Nov-20,28-Mar-20,3/28/2020,"1,132",123,9.135992947,9.135992947,"1,255"
4-Dec-20,19-Nov-20,29-Mar-20,,"1,046",101,9.334763948,9.334763948,"1,147"
4-Dec-20,19-Nov-20,29-Mar-20,,"1,046",101,9.334763948,9.334763948,"1,147"
4-Dec-20,19-Nov-20,29-Mar-20,3/29/2020,"1,046",101,9.334763948,9.334763948,"1,147"
4-Dec-20,19-Nov-20,30-Mar-20,,"1,093",135,9.540973179,9.540973179,"1,228"
4-Dec-20,19-Nov-20,30-Mar-20,,"1,093",135,9.540973179,9.540973179,"1,228"
4-Dec-20,19-Nov-20,30-Mar-20,3/30/2020,"1,093",135,9.540973179,9.540973179,"1,228"
4-Dec-20,19-Nov-20,31-Mar-20,,"1,527",195,9.988833621,9.988833621,"1,722"
4-Dec-20,19-Nov-20,31-Mar-20,,"1,527",195,9.988833621,9.988833621,"1,722"
4-Dec-20,19-Nov-20,31-Mar-20,3/31/2020,"1,527",195,9.988833621,9.988833621,"1,722"
4-Dec-20,19-Nov-20,1-Apr-20,,"1,323",159,9.987868985,9.987868985,"1,482"
4-Dec-20,19-Nov-20,1-Apr-20,,"1,323",159,9.987868985,9.987868985,"1,482"
4-Dec-20,19-Nov-20,1-Apr-20,4/1/2020,"1,323",159,9.987868985,9.987868985,"1,482"
4-Dec-20,19-Nov-20,2-Apr-20,,"1,491",161,10.04488778,10.04488778,"1,652"
4-Dec-20,19-Nov-20,2-Apr-20,,"1,491",161,10.04488778,10.04488778,"1,652"
4-Dec-20,19-Nov-20,2-Apr-20,4/2/2020,"1,491",161,10.04488778,10.04488778,"1,652"
4-Dec-20,19-Nov-20,3-Apr-20,,"1,702",190,10.25245712,10.25245712,"1,892"
4-Dec-20,19-Nov-20,3-Apr-20,,"1,702",190,10.25245712,10.25245712,"1,892"
4-Dec-20,19-Nov-20,3-Apr-20,4/3/2020,"1,702",190,10.25245712,10.25245712,"1,892"
4-Dec-20,19-Nov-20,4-Apr-20,,"1,489",175,10.3457866,10.3457866,"1,664"
4-Dec-20,19-Nov-20,4-Apr-20,,"1,489",175,10.3457866,10.3457866,"1,664"
4-Dec-20,19-Nov-20,4-Apr-20,4/4/2020,"1,489",175,10.3457866,10.3457866,"1,664"
4-Dec-20,19-Nov-20,5-Apr-20,,"1,288",152,10.53249098,10.53249098,"1,440"
4-Dec-20,19-Nov-20,5-Apr-20,,"1,288",152,10.53249098,10.53249098,"1,440"
4-Dec-20,19-Nov-20,5-Apr-20,4/5/2020,"1,288",152,10.53249098,10.53249098,"1,440"
4-Dec-20,19-Nov-20,6-Apr-20,,"1,053",107,10.3432619,10.3432619,"1,160"
4-Dec-20,19-Nov-20,6-Apr-20,,"1,053",107,10.3432619,10.3432619,"1,160"
4-Dec-20,19-Nov-20,6-Apr-20,4/6/2020,"1,053",107,10.3432619,10.3432619,"1,160"
4-Dec-20,19-Nov-20,7-Apr-20,,"1,365",174,10.32412965,10.32412965,"1,539"
4-Dec-20,19-Nov-20,7-Apr-20,,"1,365",174,10.32412965,10.32412965,"1,539"
4-Dec-20,19-Nov-20,7-Apr-20,4/7/2020,"1,365",174,10.32412965,10.32412965,"1,539"
4-Dec-20,19-Nov-20,8-Apr-20,,"1,418",176,10.37382323,10.37382323,"1,594"
4-Dec-20,19-Nov-20,8-Apr-20,,"1,418",176,10.37382323,10.37382323,"1,594"
4-Dec-20,19-Nov-20,8-Apr-20,4/8/2020,"1,418",176,10.37382323,10.37382323,"1,594"
4-Dec-20,19-Nov-20,9-Apr-20,,"1,537",169,10.39563438,10.39563438,"1,706"
4-Dec-20,19-Nov-20,9-Apr-20,,"1,537",169,10.39563438,10.39563438,"1,706"
4-Dec-20,19-Nov-20,9-Apr-20,4/9/2020,"1,537",169,10.39563438,10.39563438,"1,706"
4-Dec-20,19-Nov-20,10-Apr-20,,"1,426",130,10.16042781,10.16042781,"1,556"
4-Dec-20,19-Nov-20,10-Apr-20,,"1,426",130,10.16042781,10.16042781,"1,556"
4-Dec-20,19-Nov-20,10-Apr-20,4/10/2020,"1,426",130,10.16042781,10.16042781,"1,556"
4-Dec-20,19-Nov-20,11-Apr-20,,"1,172",127,10.05440062,10.05440062,"1,299"
4-Dec-20,19-Nov-20,11-Apr-20,,"1,172",127,10.05440062,10.05440062,"1,299"
4-Dec-20,19-Nov-20,11-Apr-20,4/11/2020,"1,172",127,10.05440062,10.05440062,"1,299"
4-Dec-20,19-Nov-20,12-Apr-20,,839,103,10.06533279,10.06533279,942
4-Dec-20,19-Nov-20,12-Apr-20,,839,103,10.06533279,10.06533279,942
4-Dec-20,19-Nov-20,12-Apr-20,4/12/2020,839,103,10.06533279,10.06533279,942
4-Dec-20,19-Nov-20,13-Apr-20,,"1,001",124,10.27558652,10.27558652,"1,125"
4-Dec-20,19-Nov-20,13-Apr-20,,"1,001",124,10.27558652,10.27558652,"1,125"
4-Dec-20,19-Nov-20,13-Apr-20,4/13/2020,"1,001",124,10.27558652,10.27558652,"1,125"
4-Dec-20,19-Nov-20,14-Apr-20,,"1,323",146,10.06088123,10.06088123,"1,469"
4-Dec-20,19-Nov-20,14-Apr-20,,"1,323",146,10.06088123,10.06088123,"1,469"
4-Dec-20,19-Nov-20,14-Apr-20,4/14/2020,"1,323",146,10.06088123,10.06088123,"1,469"
4-Dec-20,19-Nov-20,15-Apr-20,,"1,346",150,9.892630043,9.892630043,"1,496"
4-Dec-20,19-Nov-20,15-Apr-20,,"1,346",150,9.892630043,9.892630043,"1,496"
4-Dec-20,19-Nov-20,15-Apr-20,4/15/2020,"1,346",150,9.892630043,9.892630043,"1,496"
4-Dec-20,19-Nov-20,16-Apr-20,,"1,487",151,9.774278215,9.774278215,"1,638"
4-Dec-20,19-Nov-20,16-Apr-20,,"1,487",151,9.774278215,9.774278215,"1,638"
4-Dec-20,19-Nov-20,16-Apr-20,4/16/2020,"1,487",151,9.774278215,9.774278215,"1,638"
4-Dec-20,19-Nov-20,17-Apr-20,,"1,581",193,10.20219645,10.20219645,"1,774"
4-Dec-20,19-Nov-20,17-Apr-20,,"1,581",193,10.20219645,10.20219645,"1,774"
4-Dec-20,19-Nov-20,17-Apr-20,4/17/2020,"1,581",193,10.20219645,10.20219645,"1,774"
4-Dec-20,19-Nov-20,18-Apr-20,,"1,504",157,10.13359723,10.13359723,"1,661"
4-Dec-20,19-Nov-20,18-Apr-20,,"1,504",157,10.13359723,10.13359723,"1,661"
4-Dec-20,19-Nov-20,18-Apr-20,4/18/2020,"1,504",157,10.13359723,10.13359723,"1,661"
4-Dec-20,19-Nov-20,19-Apr-20,,995,95,9.909294841,9.909294841,"1,090"
4-Dec-20,19-Nov-20,19-Apr-20,,995,95,9.909294841,9.909294841,"1,090"
4-Dec-20,19-Nov-20,19-Apr-20,4/19/2020,995,95,9.909294841,9.909294841,"1,090"
4-Dec-20,19-Nov-20,20-Apr-20,,"1,496",179,9.913912802,9.913912802,"1,675"
4-Dec-20,19-Nov-20,20-Apr-20,,"1,496",179,9.913912802,9.913912802,"1,675"
4-Dec-20,19-Nov-20,20-Apr-20,4/20/2020,"1,496",179,9.913912802,9.913912802,"1,675"
4-Dec-20,19-Nov-20,21-Apr-20,,"1,981",223,9.949731323,9.949731323,"2,204"
4-Dec-20,19-Nov-20,21-Apr-20,,"1,981",223,9.949731323,9.949731323,"2,204"
4-Dec-20,19-Nov-20,21-Apr-20,4/21/2020,"1,981",223,9.949731323,9.949731323,"2,204"
4-Dec-20,19-Nov-20,22-Apr-20,,"2,174",247,9.989569125,9.989569125,"2,421"
4-Dec-20,19-Nov-20,22-Apr-20,,"2,174",247,9.989569125,9.989569125,"2,421"
4-Dec-20,19-Nov-20,22-Apr-20,4/22/2020,"2,174",247,9.989569125,9.989569125,"2,421"
4-Dec-20,19-Nov-20,23-Apr-20,,"2,036",252,10.26462289,10.26462289,"2,288"
4-Dec-20,19-Nov-20,23-Apr-20,,"2,036",252,10.26462289,10.26462289,"2,288"
4-Dec-20,19-Nov-20,23-Apr-20,4/23/2020,"2,036",252,10.26462289,10.26462289,"2,288"
4-Dec-20,19-Nov-20,24-Apr-20,,"2,224",268,10.27402212,10.27402212,"2,492"
4-Dec-20,19-Nov-20,24-Apr-20,,"2,224",268,10.27402212,10.27402212,"2,492"
4-Dec-20,19-Nov-20,24-Apr-20,4/24/2020,"2,224",268,10.27402212,10.27402212,"2,492"
4-Dec-20,19-Nov-20,25-Apr-20,,"2,187",223,10.19890261,10.19890261,"2,410"
4-Dec-20,19-Nov-20,25-Apr-20,,"2,187",223,10.19890261,10.19890261,"2,410"
4-Dec-20,19-Nov-20,25-Apr-20,4/25/2020,"2,187",223,10.19890261,10.19890261,"2,410"
4-Dec-20,19-Nov-20,26-Apr-20,,"1,765",162,10.07978206,10.07978206,"1,927"
4-Dec-20,19-Nov-20,26-Apr-20,,"1,765",162,10.07978206,10.07978206,"1,927"
4-Dec-20,19-Nov-20,26-Apr-20,4/26/2020,"1,765",162,10.07978206,10.07978206,"1,927"
4-Dec-20,19-Nov-20,27-Apr-20,,"2,228",196,9.717926512,9.717926512,"2,424"
4-Dec-20,19-Nov-20,27-Apr-20,,"2,228",196,9.717926512,9.717926512,"2,424"
4-Dec-20,19-Nov-20,27-Apr-20,4/27/2020,"2,228",196,9.717926512,9.717926512,"2,424"
4-Dec-20,19-Nov-20,28-Apr-20,,"2,748",266,9.507540057,9.507540057,"3,014"
4-Dec-20,19-Nov-20,28-Apr-20,,"2,748",266,9.507540057,9.507540057,"3,014"
4-Dec-20,19-Nov-20,28-Apr-20,4/28/2020,"2,748",266,9.507540057,9.507540057,"3,014"
4-Dec-20,19-Nov-20,29-Apr-20,,"3,232",423,9.829763866,9.829763866,"3,655"
4-Dec-20,19-Nov-20,29-Apr-20,,"3,232",423,9.829763866,9.829763866,"3,655"
4-Dec-20,19-Nov-20,29-Apr-20,4/29/2020,"3,232",423,9.829763866,9.829763866,"3,655"
4-Dec-20,19-Nov-20,30-Apr-20,,"2,901",338,9.790720735,9.790720735,"3,239"
4-Dec-20,19-Nov-20,30-Apr-20,,"2,901",338,9.790720735,9.790720735,"3,239"
4-Dec-20,19-Nov-20,30-Apr-20,4/30/2020,"2,901",338,9.790720735,9.790720735,"3,239"
4-Dec-20,19-Nov-20,1-May-20,,"3,030",389,9.941258463,9.941258463,"3,419"
4-Dec-20,19-Nov-20,1-May-20,,"3,030",389,9.941258463,9.941258463,"3,419"
4-Dec-20,19-Nov-20,1-May-20,5/1/2020,"3,030",389,9.941258463,9.941258463,"3,419"
4-Dec-20,19-Nov-20,2-May-20,,"3,346",332,9.861397265,9.861397265,"3,678"
4-Dec-20,19-Nov-20,2-May-20,,"3,346",332,9.861397265,9.861397265,"3,678"
4-Dec-20,19-Nov-20,2-May-20,5/2/2020,"3,346",332,9.861397265,9.861397265,"3,678"
4-Dec-20,19-Nov-20,3-May-20,,"2,839",265,9.803399459,9.803399459,"3,104"
4-Dec-20,19-Nov-20,3-May-20,,"2,839",265,9.803399459,9.803399459,"3,104"
4-Dec-20,19-Nov-20,3-May-20,5/3/2020,"2,839",265,9.803399459,9.803399459,"3,104"
4-Dec-20,19-Nov-20,4-May-20,,"2,864",242,9.713547275,9.713547275,"3,106"
4-Dec-20,19-Nov-20,4-May-20,,"2,864",242,9.713547275,9.713547275,"3,106"
4-Dec-20,19-Nov-20,4-May-20,5/4/2020,"2,864",242,9.713547275,9.713547275,"3,106"
4-Dec-20,19-Nov-20,5-May-20,,"3,781",322,9.508722844,9.508722844,"4,103"
4-Dec-20,19-Nov-20,5-May-20,,"3,781",322,9.508722844,9.508722844,"4,103"
4-Dec-20,19-Nov-20,5-May-20,5/5/2020,"3,781",322,9.508722844,9.508722844,"4,103"
4-Dec-20,19-Nov-20,6-May-20,,"5,380",365,8.536030916,8.536030916,"5,745"
4-Dec-20,19-Nov-20,6-May-20,,"5,380",365,8.536030916,8.536030916,"5,745"
4-Dec-20,19-Nov-20,6-May-20,5/6/2020,"5,380",365,8.536030916,8.536030916,"5,745"
4-Dec-20,19-Nov-20,7-May-20,,"4,569",370,8.133409269,8.133409269,"4,939"
4-Dec-20,19-Nov-20,7-May-20,,"4,569",370,8.133409269,8.133409269,"4,939"
4-Dec-20,19-Nov-20,7-May-20,5/7/2020,"4,569",370,8.133409269,8.133409269,"4,939"
4-Dec-20,19-Nov-20,8-May-20,,"4,318",291,7.468242043,7.468242043,"4,609"
4-Dec-20,19-Nov-20,8-May-20,,"4,318",291,7.468242043,7.468242043,"4,609"
4-Dec-20,19-Nov-20,8-May-20,5/8/2020,"4,318",291,7.468242043,7.468242043,"4,609"
4-Dec-20,19-Nov-20,9-May-20,,"4,429",280,7.042718126,7.042718126,"4,709"
4-Dec-20,19-Nov-20,9-May-20,,"4,429",280,7.042718126,7.042718126,"4,709"
4-Dec-20,19-Nov-20,9-May-20,5/9/2020,"4,429",280,7.042718126,7.042718126,"4,709"
4-Dec-20,19-Nov-20,10-May-20,,"3,694",186,6.612846161,6.612846161,"3,880"
4-Dec-20,19-Nov-20,10-May-20,,"3,694",186,6.612846161,6.612846161,"3,880"
4-Dec-20,19-Nov-20,10-May-20,5/10/2020,"3,694",186,6.612846161,6.612846161,"3,880"
4-Dec-20,19-Nov-20,11-May-20,,"3,728",203,6.31971425,6.31971425,"3,931"
4-Dec-20,19-Nov-20,11-May-20,,"3,728",203,6.31971425,6.31971425,"3,931"
4-Dec-20,19-Nov-20,11-May-20,5/11/2020,"3,728",203,6.31971425,6.31971425,"3,931"
4-Dec-20,19-Nov-20,12-May-20,,"5,344",322,6.024672183,6.024672183,"5,666"
4-Dec-20,19-Nov-20,12-May-20,,"5,344",322,6.024672183,6.024672183,"5,666"
4-Dec-20,19-Nov-20,12-May-20,5/12/2020,"5,344",322,6.024672183,6.024672183,"5,666"
4-Dec-20,19-Nov-20,13-May-20,,"6,729",406,5.902090682,5.902090682,"7,135"
4-Dec-20,19-Nov-20,13-May-20,,"6,729",406,5.902090682,5.902090682,"7,135"
4-Dec-20,19-Nov-20,13-May-20,5/13/2020,"6,729",406,5.902090682,5.902090682,"7,135"
4-Dec-20,19-Nov-20,14-May-20,,"6,996",424,5.654618474,5.654618474,"7,420"
4-Dec-20,19-Nov-20,14-May-20,,"6,996",424,5.654618474,5.654618474,"7,420"
4-Dec-20,19-Nov-20,14-May-20,5/14/2020,"6,996",424,5.654618474,5.654618474,"7,420"
4-Dec-20,19-Nov-20,15-May-20,,"7,896",470,5.573260029,5.573260029,"8,366"
4-Dec-20,19-Nov-20,15-May-20,,"7,896",470,5.573260029,5.573260029,"8,366"
4-Dec-20,19-Nov-20,15-May-20,5/15/2020,"7,896",470,5.573260029,5.573260029,"8,366"
4-Dec-20,19-Nov-20,16-May-20,,"5,989",328,5.475828163,5.475828163,"6,317"
4-Dec-20,19-Nov-20,16-May-20,,"5,989",328,5.475828163,5.475828163,"6,317"
4-Dec-20,19-Nov-20,16-May-20,5/16/2020,"5,989",328,5.475828163,5.475828163,"6,317"
4-Dec-20,19-Nov-20,17-May-20,,"5,135",247,5.427776647,5.427776647,"5,382"
4-Dec-20,19-Nov-20,17-May-20,,"5,135",247,5.427776647,5.427776647,"5,382"
4-Dec-20,19-Nov-20,17-May-20,5/17/2020,"5,135",247,5.427776647,5.427776647,"5,382"
4-Dec-20,19-Nov-20,18-May-20,,"6,388",230,5.174398772,5.174398772,"6,618"
4-Dec-20,19-Nov-20,18-May-20,,"6,388",230,5.174398772,5.174398772,"6,618"
4-Dec-20,19-Nov-20,18-May-20,5/18/2020,"6,388",230,5.174398772,5.174398772,"6,618"
4-Dec-20,19-Nov-20,19-May-20,,"9,127",505,5.130725378,5.130725378,"9,632"
4-Dec-20,19-Nov-20,19-May-20,,"9,127",505,5.130725378,5.130725378,"9,632"
