Day of Epi Dt,Measure Names,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Measure Values,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
24-Feb-21,Probable cases,395,395,,2/25/2021,2/11/2021,confirmed plus probable cases,Wisconsin,9574,37,51,37,88
23-Feb-21,Probable cases,485,485,,2/24/2021,2/10/2021,confirmed plus probable cases,Wisconsin,9574,82,242,82,324
22-Feb-21,Probable cases,552,552,,2/23/2021,2/9/2021,confirmed plus probable cases,Wisconsin,9574,86,445,86,531
21-Feb-21,Probable cases,594,594,,2/22/2021,2/8/2021,confirmed plus probable cases,Wisconsin,9574,41,213,41,254
20-Feb-21,Probable cases,633,633,,2/21/2021,2/7/2021,confirmed plus probable cases,Wisconsin,9574,49,289,49,338
19-Feb-21,Probable cases,661,661,,2/20/2021,2/6/2021,confirmed plus probable cases,Wisconsin,9574,107,444,107,551
18-Feb-21,Probable cases,679,679,,2/19/2021,2/5/2021,confirmed plus probable cases,Wisconsin,9574,101,579,101,680
17-Feb-21,Probable cases,679,679,,2/18/2021,2/4/2021,confirmed plus probable cases,Wisconsin,9574,114,603,114,717
16-Feb-21,Probable cases,711,711,,2/17/2021,2/3/2021,confirmed plus probable cases,Wisconsin,9574,132,666,132,798
15-Feb-21,Probable cases,729,729,,2/16/2021,2/2/2021,confirmed plus probable cases,Wisconsin,9574,151,674,151,825
14-Feb-21,Probable cases,751,751,,2/15/2021,2/1/2021,confirmed plus probable cases,Wisconsin,9574,56,468,56,524
13-Feb-21,Probable cases,767,767,,2/14/2021,1/31/2021,confirmed plus probable cases,Wisconsin,9574,84,453,84,537
12-Feb-21,Probable cases,789,789,,2/13/2021,1/30/2021,confirmed plus probable cases,Wisconsin,9574,108,566,108,674
11-Feb-21,Probable cases,830,830,,2/12/2021,1/29/2021,confirmed plus probable cases,Wisconsin,9574,105,579,105,684
10-Feb-21,Probable cases,872,872,,2/11/2021,1/28/2021,confirmed plus probable cases,Wisconsin,9574,112,826,112,938
9-Feb-21,Probable cases,904,904,,2/10/2021,1/27/2021,confirmed plus probable cases,Wisconsin,9574,136,790,136,926
8-Feb-21,Probable cases,941,941,,2/9/2021,1/26/2021,confirmed plus probable cases,Wisconsin,9574,150,828,150,978
7-Feb-21,Probable cases,1025,1025,,2/8/2021,1/25/2021,confirmed plus probable cases,Wisconsin,9574,103,534,103,637
6-Feb-21,Probable cases,1059,1059,,2/7/2021,1/24/2021,confirmed plus probable cases,Wisconsin,9574,98,589,98,687
5-Feb-21,Probable cases,1101,1101,,2/6/2021,1/23/2021,confirmed plus probable cases,Wisconsin,9574,150,816,150,966
4-Feb-21,Probable cases,1157,1157,,2/5/2021,1/22/2021,confirmed plus probable cases,Wisconsin,9574,133,843,133,976
3-Feb-21,Probable cases,1206,1206,,2/4/2021,1/21/2021,confirmed plus probable cases,Wisconsin,9574,184,977,184,1161
2-Feb-21,Probable cases,1265,1265,,2/3/2021,1/20/2021,confirmed plus probable cases,Wisconsin,9574,174,1011,174,1185
1-Feb-21,Probable cases,1310,1310,,2/2/2021,1/19/2021,confirmed plus probable cases,Wisconsin,9574,224,1341,224,1565
31-Jan-21,Probable cases,1358,1358,,2/1/2021,1/18/2021,confirmed plus probable cases,Wisconsin,9574,121,756,121,877
30-Jan-21,Probable cases,1394,1394,,1/31/2021,1/17/2021,confirmed plus probable cases,Wisconsin,9574,127,853,127,980
29-Jan-21,Probable cases,1433,1433,,1/30/2021,1/16/2021,confirmed plus probable cases,Wisconsin,9574,202,1159,202,1361
28-Jan-21,Probable cases,1469,1469,,1/29/2021,1/15/2021,confirmed plus probable cases,Wisconsin,9574,191,1125,191,1316
27-Jan-21,Probable cases,1534,1534,,1/28/2021,1/14/2021,confirmed plus probable cases,Wisconsin,9574,246,1328,246,1574
26-Jan-21,Probable cases,1575,1575,,1/27/2021,1/13/2021,confirmed plus probable cases,Wisconsin,9574,193,1304,193,1497
25-Jan-21,Probable cases,1656,1656,,1/26/2021,1/12/2021,confirmed plus probable cases,Wisconsin,9574,273,1634,273,1907
24-Jan-21,Probable cases,1694,1694,,1/25/2021,1/11/2021,confirmed plus probable cases,Wisconsin,9574,138,990,138,1128
23-Jan-21,Probable cases,1723,1723,,1/24/2021,1/10/2021,confirmed plus probable cases,Wisconsin,9574,146,1102,146,1248
22-Jan-21,Probable cases,1761,1761,,1/23/2021,1/9/2021,confirmed plus probable cases,Wisconsin,9574,244,1371,244,1615
21-Jan-21,Probable cases,1813,1813,,1/22/2021,1/8/2021,confirmed plus probable cases,Wisconsin,9574,292,1477,292,1769
20-Jan-21,Probable cases,1854,1854,,1/21/2021,1/7/2021,confirmed plus probable cases,Wisconsin,9574,276,1590,276,1866
19-Jan-21,Probable cases,1923,1923,,1/20/2021,1/6/2021,confirmed plus probable cases,Wisconsin,9574,306,1758,306,2064
18-Jan-21,Probable cases,1978,1978,,1/19/2021,1/5/2021,confirmed plus probable cases,Wisconsin,9574,370,1798,370,2168
17-Jan-21,Probable cases,2151,2151,,1/18/2021,1/4/2021,confirmed plus probable cases,Wisconsin,9574,221,1111,221,1332
16-Jan-21,Probable cases,2204,2204,,1/17/2021,1/3/2021,confirmed plus probable cases,Wisconsin,9574,246,1273,246,1519
15-Jan-21,Probable cases,2266,2266,,1/16/2021,1/2/2021,confirmed plus probable cases,Wisconsin,9574,359,1619,359,1978
14-Jan-21,Probable cases,2346,2346,,1/15/2021,1/1/2021,confirmed plus probable cases,Wisconsin,9574,346,1707,346,2053
13-Jan-21,Probable cases,2429,2429,,1/14/2021,12/31/2020,confirmed plus probable cases,Wisconsin,9574,401,1948,401,2349
12-Jan-21,Probable cases,2523,2523,,1/13/2021,12/30/2020,confirmed plus probable cases,Wisconsin,9574,387,2061,387,2448
11-Jan-21,Probable cases,2668,2668,,1/12/2021,12/29/2020,confirmed plus probable cases,Wisconsin,9574,575,2808,575,3383
10-Jan-21,Probable cases,2798,2798,,1/11/2021,12/28/2020,confirmed plus probable cases,Wisconsin,9574,256,1445,256,1701
9-Jan-21,Probable cases,2908,2908,,1/10/2021,12/27/2020,confirmed plus probable cases,Wisconsin,9574,274,1681,274,1955
8-Jan-21,Probable cases,3020,3020,,1/9/2021,12/26/2020,confirmed plus probable cases,Wisconsin,9574,372,2167,372,2539
7-Jan-21,Probable cases,2947,2947,,1/8/2021,12/25/2020,confirmed plus probable cases,Wisconsin,9574,448,2180,448,2628
6-Jan-21,Probable cases,2956,2956,,1/7/2021,12/24/2020,confirmed plus probable cases,Wisconsin,9574,472,2540,472,3012
5-Jan-21,Probable cases,2967,2967,,1/6/2021,12/23/2020,confirmed plus probable cases,Wisconsin,9574,564,2894,564,3458
4-Jan-21,Probable cases,2943,2943,,1/5/2021,12/22/2020,confirmed plus probable cases,Wisconsin,9574,676,3622,676,4298
3-Jan-21,Probable cases,2901,2901,,1/4/2021,12/21/2020,confirmed plus probable cases,Wisconsin,9574,396,2071,396,2467
2-Jan-21,Probable cases,2879,2879,,1/3/2021,12/20/2020,confirmed plus probable cases,Wisconsin,9574,337,2406,337,2743
1-Jan-21,Probable cases,2841,2841,,1/2/2021,12/19/2020,confirmed plus probable cases,Wisconsin,9574,309,1717,309,2026
31-Dec-20,Probable cases,2765,2765,,1/1/2021,12/18/2020,confirmed plus probable cases,Wisconsin,9574,364,2328,364,2692
30-Dec-20,Probable cases,2641,2641,,12/31/2020,12/17/2020,confirmed plus probable cases,Wisconsin,9574,347,2740,347,3087
29-Dec-20,Probable cases,2586,2586,,12/30/2020,12/16/2020,confirmed plus probable cases,Wisconsin,9574,371,2921,371,3292
28-Dec-20,Probable cases,2504,2504,,12/29/2020,12/15/2020,confirmed plus probable cases,Wisconsin,9574,466,3538,466,4004
27-Dec-20,Probable cases,2408,2408,,12/28/2020,12/14/2020,confirmed plus probable cases,Wisconsin,9574,289,2022,289,2311
26-Dec-20,Probable cases,2337,2337,,12/27/2020,12/13/2020,confirmed plus probable cases,Wisconsin,9574,272,2208,272,2480
25-Dec-20,Probable cases,2274,2274,,12/26/2020,12/12/2020,confirmed plus probable cases,Wisconsin,9574,149,1342,149,1491
24-Dec-20,Probable cases,2445,2445,,12/25/2020,12/11/2020,confirmed plus probable cases,Wisconsin,9574,224,1600,224,1824
23-Dec-20,Probable cases,2595,2595,,12/24/2020,12/10/2020,confirmed plus probable cases,Wisconsin,9574,357,2349,357,2706
22-Dec-20,Probable cases,2637,2637,,12/23/2020,12/9/2020,confirmed plus probable cases,Wisconsin,9574,345,2371,345,2716
21-Dec-20,Probable cases,2731,2731,,12/22/2020,12/8/2020,confirmed plus probable cases,Wisconsin,9574,478,2850,478,3328
20-Dec-20,Probable cases,2828,2828,,12/21/2020,12/7/2020,confirmed plus probable cases,Wisconsin,9574,248,1568,248,1816
19-Dec-20,Probable cases,2887,2887,,12/20/2020,12/6/2020,confirmed plus probable cases,Wisconsin,9574,282,1761,282,2043
18-Dec-20,Probable cases,2970,2970,,12/19/2020,12/5/2020,confirmed plus probable cases,Wisconsin,9574,398,2286,398,2684
17-Dec-20,Probable cases,3085,3085,,12/18/2020,12/4/2020,confirmed plus probable cases,Wisconsin,9574,473,2404,473,2877
16-Dec-20,Probable cases,3144,3144,,12/17/2020,12/3/2020,confirmed plus probable cases,Wisconsin,9574,475,2525,475,3000
15-Dec-20,Probable cases,3229,3229,,12/16/2020,12/2/2020,confirmed plus probable cases,Wisconsin,9574,547,2828,547,3375
14-Dec-20,Probable cases,3289,3289,,12/15/2020,12/1/2020,confirmed plus probable cases,Wisconsin,9574,664,3340,664,4004
13-Dec-20,Probable cases,3390,3390,,12/14/2020,11/30/2020,confirmed plus probable cases,Wisconsin,9574,331,1900,331,2231
12-Dec-20,Probable cases,3422,3422,,12/13/2020,11/29/2020,confirmed plus probable cases,Wisconsin,9574,323,2300,323,2623
11-Dec-20,Probable cases,3434,3434,,12/12/2020,11/28/2020,confirmed plus probable cases,Wisconsin,9574,478,3011,478,3489
10-Dec-20,Probable cases,3480,3480,,12/11/2020,11/27/2020,confirmed plus probable cases,Wisconsin,9574,480,2811,480,3291
9-Dec-20,Probable cases,3588,3588,,12/10/2020,11/26/2020,confirmed plus probable cases,Wisconsin,9574,504,3087,504,3591
8-Dec-20,Probable cases,3738,3738,,12/9/2020,11/25/2020,confirmed plus probable cases,Wisconsin,9574,514,3283,514,3797
7-Dec-20,Probable cases,3917,3917,,12/8/2020,11/24/2020,confirmed plus probable cases,Wisconsin,9574,658,4051,658,4709
6-Dec-20,Probable cases,4132,4132,,12/7/2020,11/23/2020,confirmed plus probable cases,Wisconsin,9574,306,2150,306,2456
5-Dec-20,Probable cases,4249,4249,,12/6/2020,11/22/2020,confirmed plus probable cases,Wisconsin,9574,297,2413,297,2710
4-Dec-20,Probable cases,4323,4323,,12/5/2020,11/21/2020,confirmed plus probable cases,Wisconsin,9574,517,3294,517,3811
3-Dec-20,Probable cases,4364,4364,,12/4/2020,11/20/2020,confirmed plus probable cases,Wisconsin,9574,628,3417,628,4045
2-Dec-20,Probable cases,4096,4096,,12/3/2020,11/19/2020,confirmed plus probable cases,Wisconsin,9574,637,4006,637,4643
1-Dec-20,Probable cases,4069,4069,,12/2/2020,11/18/2020,confirmed plus probable cases,Wisconsin,9574,653,4396,653,5049
30-Nov-20,Probable cases,4025,4025,,12/1/2020,11/17/2020,confirmed plus probable cases,Wisconsin,9574,730,5484,730,6214
29-Nov-20,Probable cases,3882,3882,,11/30/2020,11/16/2020,confirmed plus probable cases,Wisconsin,9574,324,2948,324,3272
28-Nov-20,Probable cases,3797,3797,,11/29/2020,11/15/2020,confirmed plus probable cases,Wisconsin,9574,267,2961,267,3228
27-Nov-20,Probable cases,3797,3797,,11/28/2020,11/14/2020,confirmed plus probable cases,Wisconsin,9574,341,3762,341,4103
26-Nov-20,Probable cases,3879,3879,,11/27/2020,11/13/2020,confirmed plus probable cases,Wisconsin,9574,217,1949,217,2166
25-Nov-20,Probable cases,4287,4287,,11/26/2020,11/12/2020,confirmed plus probable cases,Wisconsin,9574,466,3991,466,4457
24-Nov-20,Probable cases,4458,4458,,11/25/2020,11/11/2020,confirmed plus probable cases,Wisconsin,9574,479,4257,479,4736
23-Nov-20,Probable cases,4661,4661,,11/24/2020,11/10/2020,confirmed plus probable cases,Wisconsin,9574,566,4649,566,5215
22-Nov-20,Probable cases,4931,4931,,11/23/2020,11/9/2020,confirmed plus probable cases,Wisconsin,9574,238,2442,238,2680
21-Nov-20,Probable cases,5066,5066,,11/22/2020,11/8/2020,confirmed plus probable cases,Wisconsin,9574,307,2920,307,3227
20-Nov-20,Probable cases,5200,5200,,11/21/2020,11/7/2020,confirmed plus probable cases,Wisconsin,9574,567,4107,567,4674
19-Nov-20,Probable cases,5442,5442,,11/20/2020,11/6/2020,confirmed plus probable cases,Wisconsin,9574,549,4472,549,5021
18-Nov-20,Probable cases,5774,5774,,11/19/2020,11/5/2020,confirmed plus probable cases,Wisconsin,9574,592,5066,592,5658
17-Nov-20,Probable cases,5944,5944,,11/18/2020,11/4/2020,confirmed plus probable cases,Wisconsin,9574,627,5529,627,6156
16-Nov-20,Probable cases,6255,6255,,11/17/2020,11/3/2020,confirmed plus probable cases,Wisconsin,9574,726,6379,726,7105
15-Nov-20,Probable cases,6607,6607,,11/16/2020,11/2/2020,confirmed plus probable cases,Wisconsin,9574,310,3313,310,3623
14-Nov-20,Probable cases,6762,6762,,11/15/2020,11/1/2020,confirmed plus probable cases,Wisconsin,9574,331,3836,331,4167
13-Nov-20,Probable cases,6942,6942,,11/14/2020,10/31/2020,confirmed plus probable cases,Wisconsin,9574,634,5735,634,6369
12-Nov-20,Probable cases,7148,7148,,11/13/2020,10/30/2020,confirmed plus probable cases,Wisconsin,9574,733,6610,733,7343
11-Nov-20,Probable cases,7195,7195,,11/12/2020,10/29/2020,confirmed plus probable cases,Wisconsin,9574,738,6109,738,6847
10-Nov-20,Probable cases,7377,7377,,11/11/2020,10/28/2020,confirmed plus probable cases,Wisconsin,9574,518,7814,518,8332
9-Nov-20,Probable cases,7362,7362,,11/10/2020,10/27/2020,confirmed plus probable cases,Wisconsin,9574,630,8944,630,9574
8-Nov-20,Probable cases,7227,7227,,11/9/2020,10/26/2020,confirmed plus probable cases,Wisconsin,9574,277,4427,277,4704
7-Nov-20,Probable cases,7208,7208,,11/8/2020,10/25/2020,confirmed plus probable cases,Wisconsin,9574,292,5139,292,5431
6-Nov-20,Probable cases,7048,7048,,11/7/2020,10/24/2020,confirmed plus probable cases,Wisconsin,9574,410,7397,410,7807
5-Nov-20,Probable cases,6774,6774,,11/6/2020,10/23/2020,confirmed plus probable cases,Wisconsin,9574,424,7248,424,7672
4-Nov-20,Probable cases,6512,6512,,11/5/2020,10/22/2020,confirmed plus probable cases,Wisconsin,9574,373,7748,373,8121
3-Nov-20,Probable cases,6243,6243,,11/4/2020,10/21/2020,confirmed plus probable cases,Wisconsin,9574,386,7841,386,8227
2-Nov-20,Probable cases,5955,5955,,11/3/2020,10/20/2020,confirmed plus probable cases,Wisconsin,9574,412,8220,412,8632
1-Nov-20,Probable cases,5628,5628,,11/2/2020,10/19/2020,confirmed plus probable cases,Wisconsin,9574,249,4320,249,4569
31-Oct-20,Probable cases,5434,5434,,11/1/2020,10/18/2020,confirmed plus probable cases,Wisconsin,9574,169,4141,169,4310
30-Oct-20,Probable cases,5305,5305,,10/31/2020,10/17/2020,confirmed plus probable cases,Wisconsin,9574,293,5597,293,5890
29-Oct-20,Probable cases,5133,5133,,10/30/2020,10/16/2020,confirmed plus probable cases,Wisconsin,9574,302,5538,302,5840
28-Oct-20,Probable cases,4968,4968,,10/29/2020,10/15/2020,confirmed plus probable cases,Wisconsin,9574,251,5988,251,6239
27-Oct-20,Probable cases,4783,4783,,10/28/2020,10/14/2020,confirmed plus probable cases,Wisconsin,9574,298,5911,298,6209
26-Oct-20,Probable cases,4586,4586,,10/27/2020,10/13/2020,confirmed plus probable cases,Wisconsin,9574,304,6038,304,6342
25-Oct-20,Probable cases,4398,4398,,10/26/2020,10/12/2020,confirmed plus probable cases,Wisconsin,9574,197,3013,197,3210
24-Oct-20,Probable cases,4305,4305,,10/25/2020,10/11/2020,confirmed plus probable cases,Wisconsin,9574,176,3234,176,3410
23-Oct-20,Probable cases,4189,4189,,10/24/2020,10/10/2020,confirmed plus probable cases,Wisconsin,9574,272,4412,272,4684
22-Oct-20,Probable cases,4051,4051,,10/23/2020,10/9/2020,confirmed plus probable cases,Wisconsin,9574,289,4393,289,4682
21-Oct-20,Probable cases,3935,3935,,10/22/2020,10/8/2020,confirmed plus probable cases,Wisconsin,9574,238,4709,238,4947
20-Oct-20,Probable cases,3792,3792,,10/21/2020,10/7/2020,confirmed plus probable cases,Wisconsin,9574,210,4619,210,4829
19-Oct-20,Probable cases,3661,3661,,10/20/2020,10/6/2020,confirmed plus probable cases,Wisconsin,9574,241,4789,241,5030
18-Oct-20,Probable cases,3567,3567,,10/19/2020,10/5/2020,confirmed plus probable cases,Wisconsin,9574,138,2418,138,2556
17-Oct-20,Probable cases,3544,3544,,10/18/2020,10/4/2020,confirmed plus probable cases,Wisconsin,9574,124,2471,124,2595
16-Oct-20,Probable cases,3533,3533,,10/17/2020,10/3/2020,confirmed plus probable cases,Wisconsin,9574,190,3533,190,3723
15-Oct-20,Probable cases,3498,3498,,10/16/2020,10/2/2020,confirmed plus probable cases,Wisconsin,9574,248,3622,248,3870
14-Oct-20,Probable cases,3450,3450,,10/15/2020,10/1/2020,confirmed plus probable cases,Wisconsin,9574,219,3728,219,3947
13-Oct-20,Probable cases,3419,3419,,10/14/2020,9/30/2020,confirmed plus probable cases,Wisconsin,9574,212,3695,212,3907
12-Oct-20,Probable cases,3399,3399,,10/13/2020,9/29/2020,confirmed plus probable cases,Wisconsin,9574,241,4133,241,4374
11-Oct-20,Probable cases,3303,3303,,10/12/2020,9/28/2020,confirmed plus probable cases,Wisconsin,9574,150,2243,150,2393
10-Oct-20,Probable cases,3237,3237,,10/11/2020,9/27/2020,confirmed plus probable cases,Wisconsin,9574,103,2417,103,2520
9-Oct-20,Probable cases,3175,3175,,10/10/2020,9/26/2020,confirmed plus probable cases,Wisconsin,9574,201,3277,201,3478
8-Oct-20,Probable cases,3067,3067,,10/9/2020,9/25/2020,confirmed plus probable cases,Wisconsin,9574,182,3354,182,3536
7-Oct-20,Probable cases,2972,2972,,10/8/2020,9/24/2020,confirmed plus probable cases,Wisconsin,9574,183,3548,183,3731
6-Oct-20,Probable cases,2867,2867,,10/7/2020,9/23/2020,confirmed plus probable cases,Wisconsin,9574,170,3596,170,3766
5-Oct-20,Probable cases,2733,2733,,10/6/2020,9/22/2020,confirmed plus probable cases,Wisconsin,9574,166,3531,166,3697
4-Oct-20,Probable cases,2694,2694,,10/5/2020,9/21/2020,confirmed plus probable cases,Wisconsin,9574,85,1849,85,1934
3-Oct-20,Probable cases,2656,2656,,10/4/2020,9/20/2020,confirmed plus probable cases,Wisconsin,9574,75,2013,75,2088
2-Oct-20,Probable cases,2631,2631,,10/3/2020,9/19/2020,confirmed plus probable cases,Wisconsin,9574,125,2597,125,2722
1-Oct-20,Probable cases,2600,2600,,10/2/2020,9/18/2020,confirmed plus probable cases,Wisconsin,9574,108,2762,108,2870
30-Sep-20,Probable cases,2557,2557,,10/1/2020,9/17/2020,confirmed plus probable cases,Wisconsin,9574,100,2895,100,2995
29-Sep-20,Probable cases,2596,2596,,9/30/2020,9/16/2020,confirmed plus probable cases,Wisconsin,9574,101,2725,101,2826
28-Sep-20,Probable cases,2581,2581,,9/29/2020,9/15/2020,confirmed plus probable cases,Wisconsin,9574,132,3292,132,3424
27-Sep-20,Probable cases,2501,2501,,9/28/2020,9/14/2020,confirmed plus probable cases,Wisconsin,9574,66,1607,66,1673
26-Sep-20,Probable cases,2475,2475,,9/27/2020,9/13/2020,confirmed plus probable cases,Wisconsin,9574,70,1837,70,1907
25-Sep-20,Probable cases,2432,2432,,9/26/2020,9/12/2020,confirmed plus probable cases,Wisconsin,9574,92,2414,92,2506
24-Sep-20,Probable cases,2364,2364,,9/25/2020,9/11/2020,confirmed plus probable cases,Wisconsin,9574,96,2475,96,2571
23-Sep-20,Probable cases,2303,2303,,9/24/2020,9/10/2020,confirmed plus probable cases,Wisconsin,9574,100,3168,100,3268
22-Sep-20,Probable cases,2180,2180,,9/23/2020,9/9/2020,confirmed plus probable cases,Wisconsin,9574,104,2617,104,2721
21-Sep-20,Probable cases,2112,2112,,9/22/2020,9/8/2020,confirmed plus probable cases,Wisconsin,9574,144,2720,144,2864
20-Sep-20,Probable cases,2036,2036,,9/21/2020,9/7/2020,confirmed plus probable cases,Wisconsin,9574,57,1433,57,1490
19-Sep-20,Probable cases,2002,2002,,9/20/2020,9/6/2020,confirmed plus probable cases,Wisconsin,9574,68,1537,68,1605
18-Sep-20,Probable cases,1955,1955,,9/19/2020,9/5/2020,confirmed plus probable cases,Wisconsin,9574,136,1898,136,2034
17-Sep-20,Probable cases,1908,1908,,9/18/2020,9/4/2020,confirmed plus probable cases,Wisconsin,9574,113,2027,113,2140
16-Sep-20,Probable cases,1850,1850,,9/17/2020,9/3/2020,confirmed plus probable cases,Wisconsin,9574,128,2280,128,2408
15-Sep-20,Probable cases,1769,1769,,9/16/2020,9/2/2020,confirmed plus probable cases,Wisconsin,9574,118,2128,118,2246
14-Sep-20,Probable cases,1728,1728,,9/15/2020,9/1/2020,confirmed plus probable cases,Wisconsin,9574,117,2216,117,2333
13-Sep-20,Probable cases,1562,1562,,9/14/2020,8/31/2020,confirmed plus probable cases,Wisconsin,9574,47,1207,47,1254
12-Sep-20,Probable cases,1509,1509,,9/13/2020,8/30/2020,confirmed plus probable cases,Wisconsin,9574,55,1220,55,1275
11-Sep-20,Probable cases,1452,1452,,9/12/2020,8/29/2020,confirmed plus probable cases,Wisconsin,9574,115,1586,115,1701
10-Sep-20,Probable cases,1368,1368,,9/11/2020,8/28/2020,confirmed plus probable cases,Wisconsin,9574,92,1645,92,1737
9-Sep-20,Probable cases,1278,1278,,9/10/2020,8/27/2020,confirmed plus probable cases,Wisconsin,9574,88,1750,88,1838
8-Sep-20,Probable cases,1173,1173,,9/9/2020,8/26/2020,confirmed plus probable cases,Wisconsin,9574,77,1881,77,1958
7-Sep-20,Probable cases,1064,1064,,9/8/2020,8/25/2020,confirmed plus probable cases,Wisconsin,9574,42,1135,42,1177
6-Sep-20,Probable cases,1052,1052,,9/7/2020,8/24/2020,confirmed plus probable cases,Wisconsin,9574,31,851,31,882
5-Sep-20,Probable cases,1014,1014,,9/6/2020,8/23/2020,confirmed plus probable cases,Wisconsin,9574,21,852,21,873
4-Sep-20,Probable cases,975,975,,9/5/2020,8/22/2020,confirmed plus probable cases,Wisconsin,9574,58,1056,58,1114
3-Sep-20,Probable cases,931,931,,9/4/2020,8/21/2020,confirmed plus probable cases,Wisconsin,9574,54,1052,54,1106
2-Sep-20,Probable cases,898,898,,9/3/2020,8/20/2020,confirmed plus probable cases,Wisconsin,9574,51,1053,51,1104
1-Sep-20,Probable cases,866,866,,9/2/2020,8/19/2020,confirmed plus probable cases,Wisconsin,9574,36,1158,36,1194
31-Aug-20,Probable cases,831,831,,9/1/2020,8/18/2020,confirmed plus probable cases,Wisconsin,9574,31,1065,31,1096
30-Aug-20,Probable cases,798,798,,8/31/2020,8/17/2020,confirmed plus probable cases,Wisconsin,9574,14,601,14,615
29-Aug-20,Probable cases,786,786,,8/30/2020,8/16/2020,confirmed plus probable cases,Wisconsin,9574,21,579,21,600
28-Aug-20,Probable cases,772,772,,8/29/2020,8/15/2020,confirmed plus probable cases,Wisconsin,9574,47,760,47,807
27-Aug-20,Probable cases,754,754,,8/28/2020,8/14/2020,confirmed plus probable cases,Wisconsin,9574,31,842,31,873
26-Aug-20,Probable cases,720,720,,8/27/2020,8/13/2020,confirmed plus probable cases,Wisconsin,9574,43,840,43,883
25-Aug-20,Probable cases,704,704,,8/26/2020,8/12/2020,confirmed plus probable cases,Wisconsin,9574,41,904,41,945
24-Aug-20,Probable cases,694,694,,8/25/2020,8/11/2020,confirmed plus probable cases,Wisconsin,9574,22,842,22,864
23-Aug-20,Probable cases,682,682,,8/24/2020,8/10/2020,confirmed plus probable cases,Wisconsin,9574,18,515,18,533
22-Aug-20,Probable cases,678,678,,8/23/2020,8/9/2020,confirmed plus probable cases,Wisconsin,9574,20,484,20,504
21-Aug-20,Probable cases,683,683,,8/22/2020,8/8/2020,confirmed plus probable cases,Wisconsin,9574,35,641,35,676
20-Aug-20,Probable cases,678,678,,8/21/2020,8/7/2020,confirmed plus probable cases,Wisconsin,9574,34,607,34,641
19-Aug-20,Probable cases,682,682,,8/20/2020,8/6/2020,confirmed plus probable cases,Wisconsin,9574,38,731,38,769
18-Aug-20,Probable cases,695,695,,8/19/2020,8/5/2020,confirmed plus probable cases,Wisconsin,9574,30,845,30,875
17-Aug-20,Probable cases,695,695,,8/18/2020,8/4/2020,confirmed plus probable cases,Wisconsin,9574,36,741,36,777
16-Aug-20,Probable cases,706,706,,8/17/2020,8/3/2020,confirmed plus probable cases,Wisconsin,9574,16,490,16,506
15-Aug-20,Probable cases,714,714,,8/16/2020,8/2/2020,confirmed plus probable cases,Wisconsin,9574,22,518,22,540
14-Aug-20,Probable cases,717,717,,8/15/2020,8/1/2020,confirmed plus probable cases,Wisconsin,9574,22,619,22,641
13-Aug-20,Probable cases,734,734,,8/14/2020,7/31/2020,confirmed plus probable cases,Wisconsin,9574,35,637,35,672
12-Aug-20,Probable cases,749,749,,8/13/2020,7/30/2020,confirmed plus probable cases,Wisconsin,9574,34,824,34,858
11-Aug-20,Probable cases,760,760,,8/12/2020,7/29/2020,confirmed plus probable cases,Wisconsin,9574,22,854,22,876
10-Aug-20,Probable cases,771,771,,8/11/2020,7/28/2020,confirmed plus probable cases,Wisconsin,9574,39,813,39,852
9-Aug-20,Probable cases,793,793,,8/10/2020,7/27/2020,confirmed plus probable cases,Wisconsin,9574,15,549,15,564
8-Aug-20,Probable cases,788,788,,8/9/2020,7/26/2020,confirmed plus probable cases,Wisconsin,9574,17,540,17,557
7-Aug-20,Probable cases,807,807,,8/8/2020,7/25/2020,confirmed plus probable cases,Wisconsin,9574,27,736,27,763
6-Aug-20,Probable cases,807,807,,8/7/2020,7/24/2020,confirmed plus probable cases,Wisconsin,9574,32,744,32,776
5-Aug-20,Probable cases,810,810,,8/6/2020,7/23/2020,confirmed plus probable cases,Wisconsin,9574,41,897,41,938
4-Aug-20,Probable cases,802,802,,8/5/2020,7/22/2020,confirmed plus probable cases,Wisconsin,9574,41,908,41,949
3-Aug-20,Probable cases,804,804,,8/4/2020,7/21/2020,confirmed plus probable cases,Wisconsin,9574,33,975,33,1008
2-Aug-20,Probable cases,816,816,,8/3/2020,7/20/2020,confirmed plus probable cases,Wisconsin,9574,22,506,22,528
1-Aug-20,Probable cases,822,822,,8/2/2020,7/19/2020,confirmed plus probable cases,Wisconsin,9574,22,666,22,688
31-Jul-20,Probable cases,812,812,,8/1/2020,7/18/2020,confirmed plus probable cases,Wisconsin,9574,31,732,31,763
30-Jul-20,Probable cases,820,820,,7/31/2020,7/17/2020,confirmed plus probable cases,Wisconsin,9574,32,767,32,799
29-Jul-20,Probable cases,821,821,,7/30/2020,7/16/2020,confirmed plus probable cases,Wisconsin,9574,29,851,29,880
28-Jul-20,Probable cases,842,842,,7/29/2020,7/15/2020,confirmed plus probable cases,Wisconsin,9574,41,926,41,967
27-Jul-20,Probable cases,848,848,,7/28/2020,7/14/2020,confirmed plus probable cases,Wisconsin,9574,34,1059,34,1093
